Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW]
Jul,6,Thursday,5,18.9,0,186.9,61.7,177.1
Jul,6,Thursday,6,19,0,458.2,134.8,436.3
Jul,6,Thursday,7,21,0,570.5,166.6,646.6
Jul,6,Thursday,8,23,0,903.3,237.5,1232.4
Jul,6,Thursday,9,25,0,1128.2,341.5,1367.3
Jul,6,Thursday,10,27,0,1266.6,395.6,1421.9
Jul,6,Thursday,11,28.7,0,1377,435.7,1462.6
Jul,6,Thursday,12,30,0,1388.6,449.7,2321.8
Jul,6,Thursday,13,31,0,1584.2,497.2,1724.6
Jul,6,Thursday,14,31.2,0,1627.5,512.1,1541.1
Jul,6,Thursday,15,31,0,1565.1,491.8,1826.7
Jul,6,Thursday,16,31,0,1586,497.7,1526.2
Jul,6,Thursday,17,31,0,1286.4,436.2,1129.7
Jul,6,Thursday,18,29,0,1081.5,357.7,867.6
Jul,6,Thursday,19,28,0,992.6,286.8,785.6
Jul,6,Thursday,20,26.3,0,848.1,236.7,647.5
Jul,6,Thursday,21,26,0,794.2,220.9,615.1
Jul,6,Thursday,22,24,0,274.6,92.6,213.5
Jul,6,Thursday,23,24.2,0,248.1,85.1,163.5
Jul,7,Friday,0,24,0,239.9,82.1,160.1
Jul,7,Friday,1,21,0,198.8,66.8,143.2
Jul,7,Friday,2,19.8,0,185.8,61.8,137.3
Jul,7,Friday,3,21,0,194.6,65.3,141.2
Jul,7,Friday,4,19,0,170.2,56.2,130.9
Jul,7,Friday,5,18.4,0,191.2,62.8,178.1
Jul,7,Friday,6,19,0.4,446.8,131.7,436.5
Jul,7,Friday,7,18,2.9,479.8,140,623.4
Jul,7,Friday,8,18,0.9,775,202.1,1200.4
Jul,7,Friday,9,17,4.4,405.6,121.6,1137.7
Jul,7,Friday,10,17,4.4,408.1,122.1,1138.2
Jul,7,Friday,11,17,4.5,416.3,123.9,1140
Jul,7,Friday,12,17,4.9,353.2,110.3,1971.6
Jul,7,Friday,13,17,4.4,429.6,126.8,1341.8
Jul,7,Friday,14,16.5,7.5,414.4,123.2,1139.3
Jul,7,Friday,15,17,4.5,427.4,126.3,1448.9
Jul,7,Friday,16,18,0,821.3,213,1225.8
Jul,7,Friday,17,18.2,0,610.4,175.9,855.8
Jul,7,Friday,18,18,0,489.9,142.8,639.9
Jul,7,Friday,19,18,0.4,472.4,138,640
Jul,7,Friday,20,17.6,10.4,86.2,28.1,442.3
Jul,7,Friday,21,17,26.2,49.2,16,413.6
Jul,7,Friday,22,16,0,41.1,13.2,125.2
Jul,7,Friday,23,16.4,0,32.2,10.4,80.2
Jul,8,Saturday,0,16,0,28.3,9.1,78.8
Jul,8,Saturday,1,16,0,26.6,8.6,78.2
Jul,8,Saturday,2,15.8,0,23.7,7.6,77.1
Jul,8,Saturday,3,15,0,15.8,5,74.2
Jul,8,Saturday,4,15,0,15.4,4.9,74.1
Jul,8,Saturday,5,14.6,0,15.2,4.8,72.1
Jul,8,Saturday,6,15,65.4,17.5,5.6,310.5
Jul,8,Saturday,7,15,63.9,15.6,5,311.3
Jul,8,Saturday,8,14,62.2,40.3,12.8,494.6
Jul,8,Saturday,9,13,55.6,44.8,14.1,509.2
Jul,8,Saturday,10,14,53.3,65.1,20.6,529.2
Jul,8,Saturday,11,15,48.7,83.1,26.5,535.1
Jul,8,Saturday,12,16,89.2,61.8,19.9,1331.8
Jul,8,Saturday,13,17,83.2,75.1,24.4,606.3
Jul,8,Saturday,14,19,0,375,116.2,495.9
Jul,8,Saturday,15,18,0,331.5,106,792.1
Jul,8,Saturday,16,16,82.8,62,20,403
Jul,8,Saturday,17,15.8,27,35.9,11.5,312.8
Jul,8,Saturday,18,16,0,49.8,16,102.8
Jul,8,Saturday,19,18,0,56.4,18.5,98.2
Jul,8,Saturday,20,16.4,0,40.8,13.2,92.7
Jul,8,Saturday,21,15,0,28.5,9.1,81.1
Jul,8,Saturday,22,13,0,17.7,5.5,74.8
Jul,8,Saturday,23,12.4,0,15.7,4.9,74.1
Jul,9,Sunday,0,12,0,15,4.7,73.8
Jul,9,Sunday,1,12,0,14.4,4.5,73.6
Jul,9,Sunday,2,11.5,0,13.9,4.3,73.4
Jul,9,Sunday,3,11,0,13.6,4.2,73.3
Jul,9,Sunday,4,11,0,13.6,4.2,73.3
Jul,9,Sunday,5,10.2,0,13.6,4.2,71.3
Jul,9,Sunday,6,11,0,13.6,4.2,71
Jul,9,Sunday,7,11,0,13.9,4.3,70.3
Jul,9,Sunday,8,12.4,0,19.1,5.9,73.6
Jul,9,Sunday,9,14,0,44.2,14,82.7
Jul,9,Sunday,10,16,0,92.2,29.7,113.9
Jul,9,Sunday,11,16.2,0,127.4,41.1,126.8
Jul,9,Sunday,12,17,0,166.9,54.2,1079.4
Jul,9,Sunday,13,19,0,205.6,67.9,364.7
Jul,9,Sunday,14,19.8,0,231.6,76.8,175.8
Jul,9,Sunday,15,19.4,0,241.1,79.4,485.4
Jul,9,Sunday,16,19,0,235.9,77.6,176.8
Jul,9,Sunday,17,18.2,0,215.6,70.8,162.2
Jul,9,Sunday,18,19,0,205.7,68,148.1
Jul,9,Sunday,19,17,0,164.6,53.5,126.8
Jul,9,Sunday,20,16.2,0,136,43.9,116.4
Jul,9,Sunday,21,14,0,106,33.6,110
Jul,9,Sunday,22,13,0,86.6,27.2,102.8
Jul,9,Sunday,23,13,0.1,75.4,23.7,98.8
Jul,10,Monday,0,12,0.1,58.2,18.1,92.5
Jul,10,Monday,1,12,0.1,48.7,15.1,89.1
Jul,10,Monday,2,10.2,0.1,27.9,8.5,81.6
Jul,10,Monday,3,9,0.1,16.4,5,77.6
Jul,10,Monday,4,9,0.1,14.5,4.4,76.9
Jul,10,Monday,5,8.6,0.1,16.7,5,117.6
Jul,10,Monday,6,9,238.5,17.2,5.2,310.1
Jul,10,Monday,7,11,229.2,42.5,13.1,496.5
Jul,10,Monday,8,12,55.5,218.2,67.9,1066.2
Jul,10,Monday,9,13,31.1,261.2,81.6,1097.7
Jul,10,Monday,10,15,22.9,309.1,97.3,1113.5
Jul,10,Monday,11,16,10.9,352.3,109.5,1125.6
Jul,10,Monday,12,16,10.9,337,106.2,1967.5
Jul,10,Monday,13,17,4.7,434.6,127.8,1342.8
Jul,10,Monday,14,17.3,5.3,471.5,137.4,1153.5
Jul,10,Monday,15,17,6.9,476.7,138.6,1461.3
Jul,10,Monday,16,15,16.6,446.6,129.2,1145.3
Jul,10,Monday,17,16.3,17.3,274.7,87.7,770.9
Jul,10,Monday,18,16,31.7,191.7,61.7,562.2
Jul,10,Monday,19,15,53.9,157.2,50.2,552.2
Jul,10,Monday,20,13.4,71.5,101.5,32,446.2
Jul,10,Monday,21,13,98.7,79.2,24.9,422.5
Jul,10,Monday,22,12,0,68.9,21.4,134.8
Jul,10,Monday,23,10.6,0,46.4,14.3,84.8
Jul,11,Tuesday,0,10,0,34.9,10.7,84.1
Jul,11,Tuesday,1,10,0,28.5,8.7,81.8
Jul,11,Tuesday,2,9.4,0.1,19.7,6,78.7
Jul,11,Tuesday,3,9,0.1,16,4.9,77.4
Jul,11,Tuesday,4,10,0.1,16,4.9,77.5
Jul,11,Tuesday,5,10,0.1,21.6,6.6,119.3
Jul,11,Tuesday,6,10,224.1,18,5.5,310.3
Jul,11,Tuesday,7,11,133.4,40.7,12.5,495.9
Jul,11,Tuesday,8,11.7,39.3,217.8,67.6,1065.9
Jul,11,Tuesday,9,13,33,274.6,85.7,1101.8
Jul,11,Tuesday,10,13,31.2,302.3,94.1,1110.2
Jul,11,Tuesday,11,11.6,39.4,312.8,96.4,1112.5
Jul,11,Tuesday,12,15,20.1,310.1,97.6,1958.9
Jul,11,Tuesday,13,15,16.8,391.7,117.4,1332.4
Jul,11,Tuesday,14,15.4,15.7,426.1,125,1141.1
Jul,11,Tuesday,15,12,34.8,405.9,118.6,1441.3
Jul,11,Tuesday,16,15,16.6,446.3,129.1,1145.2
Jul,11,Tuesday,17,16.2,16,255.3,81.8,765
Jul,11,Tuesday,18,13,47.7,152.5,47.9,548.3
Jul,11,Tuesday,19,14,43.8,125.6,39.8,541.8
Jul,11,Tuesday,20,13.8,44.8,82.6,26.1,440.3
Jul,11,Tuesday,21,12,89.3,52.5,16.3,413.9
Jul,11,Tuesday,22,12,0,48,14.9,127.4
Jul,11,Tuesday,23,11,0,30.9,9.5,79.4
Jul,12,Wednesday,0,11,0,26.2,8.1,77.7
Jul,12,Wednesday,1,10,0,20.7,6.3,79.1
Jul,12,Wednesday,2,9.8,0,18.6,5.7,78.4
Jul,12,Wednesday,3,9,0.1,16.8,5.1,77.7
Jul,12,Wednesday,4,9,0.1,15.7,4.7,77.3
Jul,12,Wednesday,5,8.7,0.1,17.8,5.4,117.9
Jul,12,Wednesday,6,9,184.8,16.9,5.1,310
Jul,12,Wednesday,7,11,87.8,39.2,12.1,495.5
Jul,12,Wednesday,8,11.4,41.6,237.1,73.3,1071.6
Jul,12,Wednesday,9,11,43.2,270.1,83.1,1099.2
Jul,12,Wednesday,10,12,39.4,307.4,95,1111.1
Jul,12,Wednesday,11,13.5,27.3,348.5,107.2,1123.3
Jul,12,Wednesday,12,15,19.3,318.8,100.3,1961.6
Jul,12,Wednesday,13,16,10.7,408.8,121.7,1336.7
Jul,12,Wednesday,14,16.9,5.7,428.3,126.4,1142.5
Jul,12,Wednesday,15,16,11.1,424.8,125.1,1447.8
Jul,12,Wednesday,16,17,4.3,438.9,128.7,1144.9
Jul,12,Wednesday,17,16.6,13.7,231.6,74.8,758.1
Jul,12,Wednesday,18,17,16.4,156.4,50.8,551.2
Jul,12,Wednesday,19,17,14.8,130.5,42.4,544.4
Jul,12,Wednesday,20,15.5,34.1,78.2,25.1,439.3
Jul,12,Wednesday,21,14,58.3,52.9,16.8,414.4
Jul,12,Wednesday,22,13,0,40.3,12.6,124.8
Jul,12,Wednesday,23,12.3,0,28.9,9,78.8
Jul,13,Thursday,0,12,0,24.1,7.5,77.1
Jul,13,Thursday,1,11,0,16.6,5.1,74.4
Jul,13,Thursday,2,10.7,0,15.5,4.8,77.3
Jul,13,Thursday,3,10,0,14.8,4.5,77
Jul,13,Thursday,4,10,0.1,14.6,4.5,77
Jul,13,Thursday,5,9.9,0.1,15.3,4.7,117.1
Jul,13,Thursday,6,10,107,18.3,5.6,310.4
Jul,13,Thursday,7,11,103.5,47.7,14.7,498.1
Jul,13,Thursday,8,12.5,48.4,274.4,85.3,1083.6
Jul,13,Thursday,9,13,28.8,317.5,98.7,1114.8
Jul,13,Thursday,10,15,17.8,376.8,114.2,1130.3
Jul,13,Thursday,11,15.3,15.5,403.8,120.2,1136.3
Jul,13,Thursday,12,15,16.7,352.7,109,1970.3
Jul,13,Thursday,13,15,17.1,426.1,124.8,1339.8
Jul,13,Thursday,14,14.6,19,432,125.8,1141.9
Jul,13,Thursday,15,15,16.3,441.3,128,1450.7
Jul,13,Thursday,16,15,16.3,440.2,127.8,1143.9
Jul,13,Thursday,17,15.4,20.8,234.1,74.8,758.1
Jul,13,Thursday,18,16,22.3,154,49.6,550
Jul,13,Thursday,19,16,21.1,130,41.9,543.9
Jul,13,Thursday,20,14.8,48.7,82.9,26.4,440.6
Jul,13,Thursday,21,14,57.7,57,18.1,415.7
Jul,13,Thursday,22,13,0,47.3,14.8,127.3
Jul,13,Thursday,23,12.3,0,33.1,10.3,80.3
Jul,14,Friday,0,12,0,28.6,8.9,78.6
Jul,14,Friday,1,11,0,21.1,6.5,76
Jul,14,Friday,2,10,0,16.4,5,77.6
Jul,14,Friday,3,10,0,15.5,4.7,77.3
Jul,14,Friday,4,9,0.1,14.7,4.5,77
Jul,14,Friday,5,9.3,0.1,15.8,4.8,117.2
Jul,14,Friday,6,9,180.1,15.3,4.6,309.5
Jul,14,Friday,7,12,94.8,31,9.7,493
Jul,14,Friday,8,11.7,53.9,220,68.3,1066.6
Jul,14,Friday,9,13,31.3,257.9,80.6,1096.7
Jul,14,Friday,10,13,31.2,271.9,84.8,1101
Jul,14,Friday,11,14.1,23.7,295.8,92.8,1108.9
Jul,14,Friday,12,14,23.3,239.9,75.7,1937
Jul,14,Friday,13,15,17.8,323.8,101.8,1316.8
Jul,14,Friday,14,15,17.3,333.5,104.8,1120.9
Jul,14,Friday,15,15,17.3,333.8,104.8,1427.5
Jul,14,Friday,16,15,17.4,336.3,105.5,1121.6
Jul,14,Friday,17,14.8,25.6,126.7,40.4,723.6
Jul,14,Friday,18,15,27.4,56.1,17.9,518.3
Jul,14,Friday,19,15,35.8,39.6,12.6,514.6
Jul,14,Friday,20,14.2,56.8,20.7,6.6,420.8
Jul,14,Friday,21,14.1,55.3,18.1,5.7,403.3
Jul,14,Friday,22,14,0,15.6,4.9,116
Jul,14,Friday,23,13.4,0,15.2,4.8,74
Jul,15,Saturday,0,13,0,15,4.7,73.9
Jul,15,Saturday,1,13,0,14.9,4.7,73.9
Jul,15,Saturday,2,12.8,0,14.8,4.6,73.8
Jul,15,Saturday,3,13,0,14.8,4.6,73.8
Jul,15,Saturday,4,13,0,14.7,4.6,73.8
Jul,15,Saturday,5,12,0,14.5,4.5,75.1
Jul,15,Saturday,6,12,186.9,15.4,4.8,309.6
Jul,15,Saturday,7,13,97.5,16,5,311.3
Jul,15,Saturday,8,14.4,47.1,19.4,6.1,488
Jul,15,Saturday,9,15,43.3,31.2,10,505.2
Jul,15,Saturday,10,16,39,47.7,15.4,523.9
Jul,15,Saturday,11,16.2,31.6,70,22.6,531.2
Jul,15,Saturday,12,18,0,327.2,104.7,1416.6
Jul,15,Saturday,13,19,0,373.8,116,694.5
Jul,15,Saturday,14,19.8,0,413.8,125.1,504.7
Jul,15,Saturday,15,23,0,472,141,827.2
Jul,15,Saturday,16,21,0,430,129.3,508.9
Jul,15,Saturday,17,21.1,0,379.6,118.5,416.4
Jul,15,Saturday,18,21,0,123.9,41.6,131.6
Jul,15,Saturday,19,21,0,112.9,37.9,120.1
Jul,15,Saturday,20,18.9,0,87.3,28.8,110.3
Jul,15,Saturday,21,18,0,72.2,23.7,97.5
Jul,15,Saturday,22,17,0,60.3,19.6,90.7
Jul,15,Saturday,23,15.6,0,46.8,15,85.6
Jul,16,Sunday,0,14,0,30.5,9.6,79.5
Jul,16,Sunday,1,13,0,20.4,6.4,75.8
Jul,16,Sunday,2,12.3,0,16.1,5,77.6
Jul,16,Sunday,3,11,0.1,14.1,4.3,76.8
Jul,16,Sunday,4,11,0.1,13.9,4.3,76.7
Jul,16,Sunday,5,9.3,0.1,13.6,4.1,74.6
Jul,16,Sunday,6,11,0.1,18.3,5.7,76
Jul,16,Sunday,7,13.4,0.1,42.5,13.4,84
Jul,16,Sunday,8,15.9,0,80.6,25.9,99.6
Jul,16,Sunday,9,19,0,137.5,45.4,118.2
Jul,16,Sunday,10,21,0,193.1,64.8,153.3
Jul,16,Sunday,11,22,0,239.8,80.6,171
Jul,16,Sunday,12,23,0,284.7,94.8,1124.9
Jul,16,Sunday,13,24,0,316.8,105.5,407
Jul,16,Sunday,14,23.6,0,331.9,109.5,212.8
Jul,16,Sunday,15,25,0,344,116.2,526.5
Jul,16,Sunday,16,24,0,328.9,109.2,212.3
Jul,16,Sunday,17,25.4,0,322.5,111.5,207.5
Jul,16,Sunday,18,25,0,303.5,104.4,188.6
Jul,16,Sunday,19,24,0,269.3,91,168.7
Jul,16,Sunday,20,22.8,0,236.8,80.2,156.8
Jul,16,Sunday,21,21,0,204.8,68.8,146.1
Jul,16,Sunday,22,20,0,184.2,61.4,137.8
Jul,16,Sunday,23,18.8,0,161.8,53.4,128.9
Jul,17,Monday,0,16,0,128.3,41.3,115.4
Jul,17,Monday,1,15,0,108.9,34.8,111.4
Jul,17,Monday,2,13.2,0.1,83.7,26.3,101.8
Jul,17,Monday,3,13,0.1,71.1,22.3,97.3
Jul,17,Monday,4,14,0.1,69.1,21.9,96.7
Jul,17,Monday,5,15.2,0,88.6,28.3,144
Jul,17,Monday,6,16,117.1,67.1,21.6,326.5
Jul,17,Monday,7,17,38.2,121.2,39.4,522.7
Jul,17,Monday,8,19.6,0,751.8,200.9,1195.8
Jul,17,Monday,9,22,0,836.1,219.3,1232
Jul,17,Monday,10,23,0,881.3,231.6,1244.4
Jul,17,Monday,11,23,0,917.8,241.4,1254.2
Jul,17,Monday,12,24,0,930.5,246.1,2104
Jul,17,Monday,13,24,0,1052.8,313.5,1537.9
Jul,17,Monday,14,23.4,0,1022.6,303.8,1329.4
Jul,17,Monday,15,22,0,967.7,254.5,1573.9
Jul,17,Monday,16,23,0,1007.3,265.9,1278.8
Jul,17,Monday,17,23.3,0,754.2,203.3,883.2
Jul,17,Monday,18,23,0,622.4,182.1,679.2
Jul,17,Monday,19,23,0,589.8,173.2,671.8
Jul,17,Monday,20,22.4,0,509.6,150.9,561.7
Jul,17,Monday,21,21,0,460.6,136.7,530.9
Jul,17,Monday,22,19,0,133.7,44.2,159.4
Jul,17,Monday,23,18.8,0,116.6,38.4,111.2
Jul,18,Tuesday,0,18,0,101.9,33.4,105.7
Jul,18,Tuesday,1,17,0,84.1,27.3,99.1
Jul,18,Tuesday,2,16.5,0,74.8,24.2,95.7
Jul,18,Tuesday,3,15,0,54.5,17.4,88.1
Jul,18,Tuesday,4,15,0,51.5,16.4,87
Jul,18,Tuesday,5,14.8,0,66.5,21.2,132.3
Jul,18,Tuesday,6,14,75.4,44.7,14.2,319
Jul,18,Tuesday,7,18,2.5,447.9,131.4,614.8
Jul,18,Tuesday,8,19.2,0,773.8,202.7,1197.6
Jul,18,Tuesday,9,22,0,873.1,228.9,1241.6
Jul,18,Tuesday,10,24,0,1031.5,307.6,1333.2
Jul,18,Tuesday,11,24,0,1048.5,312.3,1337.9
Jul,18,Tuesday,12,25,0,1097.6,333,2203.9
Jul,18,Tuesday,13,26,0,1253.3,384.1,1609.2
Jul,18,Tuesday,14,27,0,1313.3,408.8,1435.3
Jul,18,Tuesday,15,27,0,1327.6,412.8,1746
Jul,18,Tuesday,16,27,0,1315.8,409.5,1436.1
Jul,18,Tuesday,17,27.3,0,1109.5,353.2,1046
Jul,18,Tuesday,18,27,0,960.4,271.8,768.9
Jul,18,Tuesday,19,26,0,883.5,244.6,743.2
Jul,18,Tuesday,20,24.7,0,729.9,205.3,616.2
Jul,18,Tuesday,21,23,0,553.6,163.2,557.4
Jul,18,Tuesday,22,21,0,200.1,67.2,185.3
Jul,18,Tuesday,23,20.8,0,163.1,54.7,130.3
Jul,19,Wednesday,0,19,0,142.6,47.1,121.8
Jul,19,Wednesday,1,19,0,136.2,45,119.4
Jul,19,Wednesday,2,17.4,0,117.2,38.2,111.8
Jul,19,Wednesday,3,16,0,99.4,32,104.9
Jul,19,Wednesday,4,15,0,84.7,27.1,99.3
Jul,19,Wednesday,5,15.6,0,103.2,33.1,146
Jul,19,Wednesday,6,17,47.7,76.6,24.9,329.7
Jul,19,Wednesday,7,17,12.4,119.7,38.9,522.3
Jul,19,Wednesday,8,17.7,2.7,414.7,124,1122.3
Jul,19,Wednesday,9,19,0,854.9,222.3,1235.1
Jul,19,Wednesday,10,20,0,906.1,236.4,1249.1
Jul,19,Wednesday,11,21,0,955.1,250.4,1263.2
Jul,19,Wednesday,12,23,0,955.2,251.7,2109.7
Jul,19,Wednesday,13,24,0,1205.5,355.4,1580.3
Jul,19,Wednesday,14,24.1,0,1162,344.2,1370.1
Jul,19,Wednesday,15,23,0,1072.3,316.9,1649
Jul,19,Wednesday,16,22,0,1025.7,303,1328.5
Jul,19,Wednesday,17,20.8,0,794,207.6,887.5
Jul,19,Wednesday,18,20,0,647.3,187.1,684.2
Jul,19,Wednesday,19,19,0,588.6,170.4,669
Jul,19,Wednesday,20,18.5,0,499.7,145.8,556.6
Jul,19,Wednesday,21,18,0.3,456.8,133.8,531.4
Jul,19,Wednesday,22,17,0,136.1,44.2,160.4
Jul,19,Wednesday,23,17.1,0,124.6,40.5,114.3
Jul,20,Thursday,0,17,0,119.6,38.8,112.3
Jul,20,Thursday,1,17,0,108.9,35.4,108.6
Jul,20,Thursday,2,16,0,96.1,31,103.6
Jul,20,Thursday,3,16,0,88.4,28.5,100.8
Jul,20,Thursday,4,16,0,81.4,26.2,98.3
Jul,20,Thursday,5,15.4,0,86,27.6,139.7
Jul,20,Thursday,6,15,61.6,50.1,16,320.9
Jul,20,Thursday,7,15,31.9,89.1,28.4,511.8
Jul,20,Thursday,8,15.4,21,345.3,107.6,1105.9
Jul,20,Thursday,9,17,4.5,400,120.4,1136.5
Jul,20,Thursday,10,17,4.4,412.6,123.1,1139.2
Jul,20,Thursday,11,17.6,2.6,480.3,139.9,1156.1
Jul,20,Thursday,12,18,0,787.5,204.2,2062.2
Jul,20,Thursday,13,18,0,866.8,224.8,1436.5
Jul,20,Thursday,14,19.2,0,903.6,235.2,1248
Jul,20,Thursday,15,19,0,901.3,234.5,1553.8
Jul,20,Thursday,16,18,0,872.4,226.2,1239
Jul,20,Thursday,17,18.4,0,675.3,192.9,872.8
Jul,20,Thursday,18,19,0,556.9,161.6,658.7
Jul,20,Thursday,19,18,0,500,145.5,644.2
Jul,20,Thursday,20,17.4,15.4,109.2,35.6,449.8
Jul,20,Thursday,21,16,30.3,74.5,24,421.6
Jul,20,Thursday,22,16,0,74.9,24.1,137.8
Jul,20,Thursday,23,15.6,0,61,19.6,90.8
Jul,21,Friday,0,14,0,45.7,14.5,84.9
Jul,21,Friday,1,14,0,38.3,12.1,82.3
Jul,21,Friday,2,13.8,0,31.9,10.1,80
Jul,21,Friday,3,14,0,28.6,9.1,78.8
Jul,21,Friday,4,13,0,19,6,75.3
Jul,21,Friday,5,12.6,0,24.1,7.6,117
Jul,21,Friday,6,12,123.4,17.1,5.3,310.2
Jul,21,Friday,7,12,83.7,36.7,11.4,494.8
Jul,21,Friday,8,11.6,54.8,252.9,78.2,1076.5
Jul,21,Friday,9,12,36.4,280.5,86.8,1102.9
Jul,21,Friday,10,13,29.2,325.2,101,1117.1
Jul,21,Friday,11,14.1,21.9,375.6,113.4,1129.5
Jul,21,Friday,12,15,16.6,347.7,107.9,1969.2
Jul,21,Friday,13,16,10.3,443.7,129.2,1344.2
Jul,21,Friday,14,17,4.4,474.3,137.9,1154.1
Jul,21,Friday,15,18,0,888.3,230.4,1549.7
Jul,21,Friday,16,19,0,919.1,239.3,1252.1
Jul,21,Friday,17,19.8,0,700.4,196.1,876
Jul,21,Friday,18,20,0,599.7,174,671.1
Jul,21,Friday,19,20,0,555.7,161.9,660.5
Jul,21,Friday,20,18.3,0,443.9,130.6,541.5
Jul,21,Friday,21,16,26.7,87,28,425.6
Jul,21,Friday,22,15,0,78.1,24.9,138.7
Jul,21,Friday,23,13.4,0,54.4,17.1,88
Jul,22,Saturday,0,12,0,38.4,12,82.2
Jul,22,Saturday,1,12,0,34.4,10.7,80.7
Jul,22,Saturday,2,10.8,0,22.5,6.9,76.4
Jul,22,Saturday,3,10,0,17.2,5.3,74.5
Jul,22,Saturday,4,9,0,14.9,4.5,73.7
Jul,22,Saturday,5,8.4,0,14.5,4.4,74.9
Jul,22,Saturday,6,10,147.5,19.4,5.9,310.8
Jul,22,Saturday,7,12,125,26.7,8.3,314.6
Jul,22,Saturday,8,15,58.7,76.5,24.4,506.3
Jul,22,Saturday,9,21.8,0,529.4,155.8,647.7
Jul,22,Saturday,10,20,0,526.6,154,659.2
Jul,22,Saturday,11,20.4,0,547.6,160,665.2
Jul,22,Saturday,12,21,0,496.2,146.3,1454.9
Jul,22,Saturday,13,21,0,491.6,145.1,723.6
Jul,22,Saturday,14,21.8,0,521.8,153.8,533.4
Jul,22,Saturday,15,24,0,617.4,181.7,867.9
Jul,22,Saturday,16,23,0,509.2,151.1,530.8
Jul,22,Saturday,17,23.2,0,464,139,436.9
Jul,22,Saturday,18,23,0,178.6,60.9,153.3
Jul,22,Saturday,19,22,0,159.1,53.9,138.1
Jul,22,Saturday,20,20,0,135.7,45.2,128.8
Jul,22,Saturday,21,19,0,118.2,39,114.9
Jul,22,Saturday,22,17,0,95.2,30.9,103.6
Jul,22,Saturday,23,14.5,0,69.7,22.2,93.7
Jul,23,Sunday,0,14,0,58.6,18.5,89.6
Jul,23,Sunday,1,13,0,43.4,13.6,84
Jul,23,Sunday,2,11.8,0,26.9,8.3,78
Jul,23,Sunday,3,12,0,22.3,6.9,79.8
Jul,23,Sunday,4,11,0,15.3,4.7,77.2
Jul,23,Sunday,5,11.4,0,15.7,4.9,75.5
Jul,23,Sunday,6,11,0.1,31.4,9.7,80.6
Jul,23,Sunday,7,13,0,62.3,19.6,91
Jul,23,Sunday,8,16.5,0,109.5,35.4,107
Jul,23,Sunday,9,19,0,156.2,51.6,125.1
Jul,23,Sunday,10,21,0,210.4,70.6,159.8
Jul,23,Sunday,11,22.2,0,243.2,81.8,172.4
Jul,23,Sunday,12,24,0,290.7,97.5,1127.9
Jul,23,Sunday,13,24,0,317.1,105.5,407.1
Jul,23,Sunday,14,25.2,0,342.5,116.6,220.3
Jul,23,Sunday,15,26,0,353.3,121.4,532.1
Jul,23,Sunday,16,26,0,345.4,119.7,223.5
Jul,23,Sunday,17,25.7,0,325.9,113.7,209.8
Jul,23,Sunday,18,25,0,303.2,104.3,188.5
Jul,23,Sunday,19,25,0,274.5,95.3,173.3
Jul,23,Sunday,20,22.6,0,230.2,78.1,154.6
Jul,23,Sunday,21,21,0,203.2,68.2,145.5
Jul,23,Sunday,22,19,0,174.7,57.7,133.8
Jul,23,Sunday,23,19.1,0,163.1,53.9,129.5
Jul,24,Monday,0,19,0,150.7,49.8,124.8
Jul,24,Monday,1,19,0,139.9,46.2,120.8
Jul,24,Monday,2,18.2,0,126.6,41.5,115.4
Jul,24,Monday,3,17,0,110.1,35.8,108.8
Jul,24,Monday,4,17,0,100.4,32.6,105.3
Jul,24,Monday,5,16.4,0,104.9,33.9,146.6
Jul,24,Monday,6,17,51.8,77.5,25.2,330
Jul,24,Monday,7,18,11,429.3,127.3,610.7
Jul,24,Monday,8,19,0,757,201,1195.9
Jul,24,Monday,9,21.5,0,845.6,221.4,1234.2
Jul,24,Monday,10,24,0,999.6,265,1277.9
Jul,24,Monday,11,24.6,0,1085.1,326.7,1352.4
Jul,24,Monday,12,24,0,972.9,257.7,2115.7
Jul,24,Monday,13,20,0,1028.1,301.2,1525.6
Jul,24,Monday,14,22,0,970,255.1,1267.9
Jul,24,Monday,15,22,0,943,247.7,1567
Jul,24,Monday,16,19,0,873.8,227.2,1240
Jul,24,Monday,17,19.2,0,675.9,193.5,873.3
Jul,24,Monday,18,18,0,506.9,147.4,644.5
Jul,24,Monday,19,16,20.1,131.2,42.3,544.3
Jul,24,Monday,20,15.6,38.6,91.2,29.3,443.5
Jul,24,Monday,21,15,53.9,64.8,20.7,418.3
Jul,24,Monday,22,14,0,59.5,18.8,131.8
Jul,24,Monday,23,13.4,0,43,13.5,83.9
Jul,25,Tuesday,0,13,0,35.1,11,81.1
Jul,25,Tuesday,1,12,0,20.7,6.4,75.8
Jul,25,Tuesday,2,11.4,0,16.2,5,74.2
Jul,25,Tuesday,3,11,0,15.1,4.7,73.8
Jul,25,Tuesday,4,11,0,14.9,4.6,77.1
Jul,25,Tuesday,5,11,0,15.6,4.8,117.3
Jul,25,Tuesday,6,11,97.7,16.7,5.1,310
Jul,25,Tuesday,7,11,119.9,36.4,11.2,494.6
Jul,25,Tuesday,8,11.8,36.5,245,75.9,1074.2
Jul,25,Tuesday,9,12,37.1,284,87.9,1104
Jul,25,Tuesday,10,11,41.6,293.1,90,1106.2
Jul,25,Tuesday,11,12.2,35.9,331.9,102.6,1118.7
Jul,25,Tuesday,12,12,34.6,281.6,87.2,1948.5
