Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW],Precool Coil Load (kW),Preheat Coil Load (kW),Terminal Cooling Coil Load (kW),Terminal Heating Coil Load (kW),Ventilation Fan (kW),Exhaust Fan (kW),Terminal Fan (kW),Vent. Reclaim Device (kW),Lighting (kW),Electric Equipment (kW)
Mar,19,Sunday,14,7.3,0.6,60.1,17.9,113,0,0,47,0.6,0,0.1,2,0.1,21.3,38.6
Mar,19,Sunday,15,7.5,0.7,53.7,16,417.4,0,0,40.6,0.7,0,0.1,1.6,0.1,21.3,38.6
Mar,19,Sunday,16,6.5,0.8,33.7,10,103.9,0,0,20.5,0.8,0,0.1,0.9,0.1,21.3,38.6
Mar,19,Sunday,17,5.5,1.4,0,0,97.2,0,0,13,1.4,0,0,0.5,0.1,19.1,34.5
Mar,19,Sunday,18,4.5,2.3,0,0,83.9,0,0,8.1,2.3,0,0,0.4,0,16.9,30.5
Mar,19,Sunday,19,3.5,13.9,0,0,77.7,0,0,4.6,13.8,0,0,0.3,0,15.3,27.6
Mar,19,Sunday,20,2.5,25.7,0,0,77,0,0,2.3,25.6,0,0,0.3,0,15.3,27.6
Mar,19,Sunday,21,1.5,33.8,0,0,76.6,0,0,0.8,33.9,0,0,0.5,0,15.3,27.6
Mar,19,Sunday,22,0.7,40.5,0,0,76.5,0,0,0.2,40.5,0,0,0.5,0,15.3,27.6
Mar,19,Sunday,23,0,46.6,0,0,76.4,0,0,0.1,46.6,0,0,0.6,0,15.3,27.6
Mar,20,Monday,0,-0.8,54,0,0,52.7,0,0,0,54,0,0,0.8,0,15.3,27.6
Mar,20,Monday,1,-0.7,58.4,0,0,52.8,0,0,0,58.4,0,0,0.8,0,15.3,27.6
Mar,20,Monday,2,-0.7,62.3,0,0,52.9,0,0,0,62.2,0,0,0.9,0,15.3,27.6
Mar,20,Monday,3,-0.6,65.5,0,0,52.9,0,0,0,65.5,0,0,0.9,0,15.3,27.6
Mar,20,Monday,4,-0.7,69.9,0,0,53,0,0,0,70,0,0,0.9,0,15.3,27.6
Mar,20,Monday,5,-0.9,64.2,0,0,94.7,0,0,0,64.3,0,0,1,0.1,30.3,54
Mar,20,Monday,6,-1,566.1,0,0,310.4,0,258.2,0.8,307.8,60.5,54.1,72.8,0.1,30.3,54
Mar,20,Monday,7,1.6,402.3,0,0,488.3,0,171.9,2.2,230.5,60.5,54.1,72.8,0.2,91.5,163.1
Mar,20,Monday,8,4.1,302,0,0,1008.3,0,79.8,48.9,222.1,60.5,54.1,72.8,0.5,273.3,487.6
Mar,20,Monday,9,6.7,299.4,83.4,24.7,1040.9,0,62.9,70.3,236.6,60.5,54.1,72.8,0.5,277.7,495.6
Mar,20,Monday,10,7.3,293.9,95.9,28.6,1044.7,0,59.6,82.7,234.3,60.5,54.1,72.8,0.5,277.7,495.6
Mar,20,Monday,11,8,297.2,103.6,31.1,1047.2,0,55.3,90.5,241.9,60.5,54.1,72.8,0.5,277.7,495.6
Mar,20,Monday,12,8.6,288.8,83,25,1886.3,0,51.6,69.9,237.2,60.5,54.1,72.8,0.5,247.9,442.5
Mar,20,Monday,13,8,185.5,97.6,29.3,1244.3,0,55.3,84.4,130.3,60.5,54.1,72.8,0.5,277.7,495.6
Mar,20,Monday,14,7.5,144.2,83.8,25,1041.2,0,58.2,70.7,86,60.5,54.1,72.8,0.5,277.7,495.6
Mar,20,Monday,15,6.9,139.7,83.7,24.9,1347.5,0,61.9,70.7,77.7,60.5,54.1,72.8,0.5,277.7,495.6
Mar,20,Monday,16,6.5,124.6,81.5,24.1,1040.3,0,64.2,68.4,60.3,60.5,54.1,72.8,0.5,277.7,495.6
Mar,20,Monday,17,6.1,178.7,35.5,10.5,694.5,0,66.5,22.4,112.2,60.5,54.1,72.8,0.3,158.8,283.3
Mar,20,Monday,18,5.7,339.9,0,0,512.1,0,68.9,5.8,270.9,60.5,54.1,72.8,0.2,95.9,171.2
Mar,20,Monday,19,5.4,356.5,0,0,512.1,0,70.8,3.6,285.7,60.5,54.1,72.8,0.2,95.9,171.2
Mar,20,Monday,20,5.2,362.1,0,0,423.2,0,71.8,2.4,290.3,60.5,54.1,72.8,0.1,65.1,116
Mar,20,Monday,21,4.9,370.1,0,0,403.8,0,73.8,2.5,296.2,60.5,54.1,72.8,0.1,61.8,110
Mar,20,Monday,22,4.5,0.1,0,0,119.7,0,0,1.2,0.1,0,0,0.1,0.1,30.3,54
Mar,20,Monday,23,4,0.2,0,0,77.3,0,0,0.8,0.2,0,0,0,0,15.3,27.6
Mar,21,Tuesday,0,3.6,0.2,0,0,76.9,0,0,0.6,0.3,0,0,0,0,15.3,27.6
Mar,21,Tuesday,1,3.7,0.3,0,0,77,0,0,0.6,0.3,0,0,0,0,15.3,27.6
Mar,21,Tuesday,2,3.7,0.4,0,0,77,0,0,0.5,0.3,0,0,0,0,15.3,27.6
Mar,21,Tuesday,3,3.8,0.4,0,0,77,0,0,0.5,0.5,0,0,0,0,15.3,27.6
Mar,21,Tuesday,4,3.8,0.5,0,0,77,0,0,0.5,0.5,0,0,0,0,15.3,27.6
Mar,21,Tuesday,5,3.9,0.5,0,0,119,0,0,0.8,0.5,0,0,0,0.1,30.3,54
Mar,21,Tuesday,6,3.9,368.9,0,0,311.9,0,84.4,0.9,284.6,60.5,54.1,72.8,0.1,30.3,54
Mar,21,Tuesday,7,4.2,350.3,0,0,489.8,0,77.8,2.1,272.5,60.5,54.1,72.8,0.2,91.5,163.1
Mar,21,Tuesday,8,4.6,172.8,0,0,1006.5,0,75.5,14.6,97.2,60.5,54.1,72.8,0.5,273.3,487.6
Mar,21,Tuesday,9,4.9,171.3,0,0,1024.6,0,73.8,18.5,97.5,60.5,54.1,72.8,0.5,277.7,495.6
Mar,21,Tuesday,10,5.4,150.1,36.5,10.7,1026.8,0,70.8,23.4,79.1,60.5,54.1,72.8,0.5,277.7,495.6
Mar,21,Tuesday,11,5.8,144,39.3,11.6,1027.7,0,68.5,26.2,75.4,60.5,54.1,72.8,0.5,277.7,495.6
Mar,21,Tuesday,12,6.3,108.9,33.7,10,1871.3,0,65.5,20.5,43.4,60.5,54.1,72.8,0.5,247.9,442.5
Mar,21,Tuesday,13,6.4,100.5,49.8,14.7,1229.8,0,64.9,36.6,35.6,60.5,54.1,72.8,0.5,277.7,495.6
Mar,21,Tuesday,14,6.6,96.1,57.4,17,1033.1,0,63.5,44.3,32.5,60.5,54.1,72.8,0.5,277.7,495.6
Mar,21,Tuesday,15,6.7,90.8,68.8,20.4,1343.1,0,62.9,55.6,28.1,60.5,54.1,72.8,0.5,277.7,495.6
Mar,21,Tuesday,16,6.6,86.6,71.7,21.2,1037.4,0,63.5,58.6,23.1,60.5,54.1,72.8,0.5,277.7,495.6
Mar,21,Tuesday,17,6.4,135.2,18.7,5.5,689.5,0,64.9,5.5,70.4,60.5,54.1,72.8,0.3,158.8,283.3
Mar,21,Tuesday,18,6.3,249.8,17.1,5,507.4,0,65.5,3.9,184.2,60.5,54.1,72.8,0.2,95.9,171.2
Mar,21,Tuesday,19,6,249.8,16.8,4.9,509.3,0,67.2,3.6,182.7,60.5,54.1,72.8,0.2,95.9,171.2
Mar,21,Tuesday,20,5.8,289,0,0,425.7,0,68.5,2.8,220.6,60.5,54.1,72.8,0.1,65.1,116
Mar,21,Tuesday,21,5.5,323.1,0,0,405.6,0,70.2,2.7,253,60.5,54.1,72.8,0.1,61.8,110
Mar,21,Tuesday,22,5.3,2.1,0,0,121.4,0,0,1.6,2.1,0,0,0.1,0.1,30.3,54
Mar,21,Tuesday,23,5.2,2.9,0,0,79.3,0,0,1.2,2.9,0,0,0.1,0,15.3,27.6
Mar,22,Wednesday,0,5,3.4,0,0,78.7,0,0,1.1,3.4,0,0,0,0,15.3,27.6
Mar,22,Wednesday,1,4.4,4.2,0,0,77.8,0,0,0.9,4.2,0,0,0.1,0,15.3,27.6
Mar,22,Wednesday,2,3.7,5.2,0,0,77.1,0,0,0.7,5.2,0,0,0.1,0,15.3,27.6
Mar,22,Wednesday,3,3.1,6.4,0,0,76.8,0,0,0.6,6.4,0,0,0.1,0,15.3,27.6
Mar,22,Wednesday,4,2.9,7.7,0,0,76.7,0,0,0.6,7.8,0,0,0.1,0,15.3,27.6
Mar,22,Wednesday,5,2.6,8.2,0,0,118.5,0,0,0.9,8.2,0,0,0.1,0.1,30.3,54
Mar,22,Wednesday,6,2.4,409.8,0,0,311.1,0,104.4,1.1,305.3,60.5,54.1,72.8,0.1,30.3,54
Mar,22,Wednesday,7,3,245.9,0,0,488.9,0,85.6,2.5,160.4,60.5,54.1,72.8,0.2,91.5,163.1
Mar,22,Wednesday,8,3.6,186.4,0,0,1004.3,0,81.5,6.9,104.9,60.5,54.1,72.8,0.5,273.3,487.6
Mar,22,Wednesday,9,4.2,140.9,0,0,1022.5,0,77.8,11.4,63.2,60.5,54.1,72.8,0.5,277.7,495.6
Mar,22,Wednesday,10,4.9,117,0,0,1025.4,0,73.8,26.7,43.1,60.5,54.1,72.8,0.5,277.7,495.6
Mar,22,Wednesday,11,5.5,111.7,45.3,13.3,1029.4,0,70.2,32.2,41.4,60.5,54.1,72.8,0.5,277.7,495.6
Mar,22,Wednesday,12,6.2,100,31.7,9.4,1870.7,0,65.9,18.6,34.2,60.5,54.1,72.8,0.5,247.9,442.5
Mar,22,Wednesday,13,6.4,95.4,70.8,20.9,1235.9,0,64.9,57.5,30.4,60.5,54.1,72.8,0.5,277.7,495.6
Mar,22,Wednesday,14,6.5,85.9,88.6,26.2,1042.3,0,64.2,75.5,21.5,60.5,54.1,72.8,0.5,277.7,495.6
Mar,22,Wednesday,15,6.7,74.8,105.9,31.4,1354.1,0,62.9,92.8,11.9,60.5,54.1,72.8,0.5,277.7,495.6
Mar,22,Wednesday,16,5.9,85,105.6,31.1,1047.2,0,67.9,92.4,17.1,60.5,54.1,72.8,0.5,277.7,495.6
Mar,22,Wednesday,17,5.1,147.3,0,0,691.2,0,72.5,5.2,74.9,60.5,54.1,72.8,0.3,158.8,283.3
Mar,22,Wednesday,18,4.3,259.4,0,0,507.9,0,77.5,3.8,182,60.5,54.1,72.8,0.2,95.9,171.2
Mar,22,Wednesday,19,3.9,218.3,0,0,509.4,0,79.8,3.5,138.6,60.5,54.1,72.8,0.2,95.9,171.2
Mar,22,Wednesday,20,3.6,316.4,0,0,420.9,0,81.5,2.9,234.8,60.5,54.1,72.8,0.1,65.1,116
Mar,22,Wednesday,21,3.2,307.5,0,0,402.1,0,83.9,2.6,223.8,60.5,54.1,72.8,0.1,61.8,110
Mar,22,Wednesday,22,3.1,3.3,0,0,118.7,0,0,1.6,3.2,0,0,0.1,0.1,30.3,54
Mar,22,Wednesday,23,3,4.1,0,0,76.7,0,0,1.2,4.1,0,0,0.2,0,15.3,27.6
Mar,23,Thursday,0,2.9,4.9,0,0,76.7,0,0,1.1,4.9,0,0,0.1,0,15.3,27.6
Mar,23,Thursday,1,2.5,5.6,0,0,76.5,0,0,0.9,5.6,0,0,0.1,0,15.3,27.6
Mar,23,Thursday,2,2.1,6.7,0,0,76.4,0,0,0.7,6.6,0,0,0.1,0,15.3,27.6
Mar,23,Thursday,3,1.7,7.4,0,0,76.3,0,0,0.6,7.4,0,0,0.1,0,15.3,27.6
Mar,23,Thursday,4,1.7,9.4,0,0,76.3,0,0,0.6,9.5,0,0,0.1,0,15.3,27.6
Mar,23,Thursday,5,1.6,10.1,0,0,118.2,0,0,0.9,10.2,0,0,0.1,0.1,30.3,54
Mar,23,Thursday,6,1.6,434.4,0,0,310.9,0,123.3,1.1,311.1,60.5,54.1,72.8,0.1,30.3,54
Mar,23,Thursday,7,1.9,298.4,0,0,488.4,0,107.3,2.4,191.1,60.5,54.1,72.8,0.2,91.5,163.1
Mar,23,Thursday,8,2.1,210.1,0,0,1003.4,0,91.2,7.2,119,60.5,54.1,72.8,0.5,273.3,487.6
Mar,23,Thursday,9,2.4,185.7,0,0,1020.8,0,89.3,8.9,96.5,60.5,54.1,72.8,0.5,277.7,495.6
Mar,23,Thursday,10,3.3,148,0,0,1022,0,83.4,16,64.4,60.5,54.1,72.8,0.5,277.7,495.6
Mar,23,Thursday,11,4.2,113.3,0,0,1024.1,0,77.8,27.9,35.5,60.5,54.1,72.8,0.5,277.7,495.6
Mar,23,Thursday,12,5.1,108.8,0,0,1870.1,0,72.5,16,36.3,60.5,54.1,72.8,0.5,247.9,442.5
Mar,23,Thursday,13,5.5,92.6,76.9,22.6,1237.6,0,70.2,63.8,22.4,60.5,54.1,72.8,0.5,277.7,495.6
Mar,23,Thursday,14,5.8,81.2,106.1,31.2,1047.3,0,68.5,92.9,12.6,60.5,54.1,72.8,0.5,277.7,495.6
Mar,23,Thursday,15,6.2,75.7,121.2,35.8,1358.5,0,65.9,108.1,10,60.5,54.1,72.8,0.5,277.7,495.6
Mar,23,Thursday,16,5.1,88.9,109.1,31.9,1048,0,72.5,95.9,16.4,60.5,54.1,72.8,0.5,277.7,495.6
Mar,23,Thursday,17,3.9,138.4,0,0,689.3,0,79.8,5.5,58.6,60.5,54.1,72.8,0.3,158.8,283.3
Mar,23,Thursday,18,2.8,262.6,0,0,506.7,0,86.5,3.6,176,60.5,54.1,72.8,0.2,95.9,171.2
Mar,23,Thursday,19,2.4,220.1,0,0,508.5,0,89,3.6,131.2,60.5,54.1,72.8,0.2,95.9,171.2
Mar,23,Thursday,20,2.1,294.6,0,0,420.1,0,90.6,2.6,203.9,60.5,54.1,72.8,0.1,65.1,116
Mar,23,Thursday,21,1.7,358.8,0,0,401.5,0,93.6,2.6,265.3,60.5,54.1,72.8,0.1,61.8,110
Mar,23,Thursday,22,1.6,3.4,0,0,118.2,0,0,1.5,3.4,0,0,0.1,0.1,30.3,54
Mar,23,Thursday,23,1.6,4.2,0,0,76.3,0,0,1.1,4.3,0,0,0.1,0,15.3,27.6
Mar,24,Friday,0,1.5,5.1,0,0,76.2,0,0,1,5.2,0,0,0.1,0,15.3,27.6
Mar,24,Friday,1,1.6,6.1,0,0,76.3,0,0,0.9,6,0,0,0.1,0,15.3,27.6
Mar,24,Friday,2,1.8,6.6,0,0,76.3,0,0,0.7,6.6,0,0,0.1,0,15.3,27.6
Mar,24,Friday,3,1.9,7.1,0,0,76.3,0,0,0.7,7,0,0,0.1,0,15.3,27.6
Mar,24,Friday,4,2.1,8,0,0,76.4,0,0,0.6,8,0,0,0.1,0,15.3,27.6
Mar,24,Friday,5,2.2,9.3,0,0,118.3,0,0,1,9.3,0,0,0.1,0.1,30.3,54
Mar,24,Friday,6,2.4,414.2,0,0,311.1,0,103,1.2,311.1,60.5,54.1,72.8,0.1,30.3,54
Mar,24,Friday,7,2.8,330.5,0,0,488.8,0,88,2.5,242.4,60.5,54.1,72.8,0.2,91.5,163.1
Mar,24,Friday,8,3.2,188.5,0,0,1004.2,0,83.9,9.1,104.6,60.5,54.1,72.8,0.5,273.3,487.6
Mar,24,Friday,9,3.6,170.8,0,0,1021.9,0,81.5,11.5,89.3,60.5,54.1,72.8,0.5,277.7,495.6
Mar,24,Friday,10,4.2,127.2,0,0,1023.2,0,77.8,16.9,49.4,60.5,54.1,72.8,0.5,277.7,495.6
Mar,24,Friday,11,4.8,112.5,0,0,1025.1,0,74.5,26.4,38,60.5,54.1,72.8,0.5,277.7,495.6
Mar,24,Friday,12,5.4,107,0,0,1870.7,0,70.8,14.2,36,60.5,54.1,72.8,0.5,247.9,442.5
Mar,24,Friday,13,5.5,106.9,63,18.5,1233.5,0,70.2,49.7,36.7,60.5,54.1,72.8,0.5,277.7,495.6
Mar,24,Friday,14,5.6,103.3,71.5,21,1037.1,0,69.5,58.3,33.8,60.5,54.1,72.8,0.5,277.7,495.6
Mar,24,Friday,15,5.7,89.9,80.3,23.6,1346.3,0,68.9,67.1,21.1,60.5,54.1,72.8,0.5,277.7,495.6
Mar,24,Friday,16,5.5,90.8,85.7,25.1,1041.3,0,70.2,72.6,20.6,60.5,54.1,72.8,0.5,277.7,495.6
Mar,24,Friday,17,5.3,136.8,0,0,691.7,0,71.5,5.2,65.2,60.5,54.1,72.8,0.3,158.8,283.3
Mar,24,Friday,18,5.1,247.8,0,0,509.4,0,72.5,3.8,175.3,60.5,54.1,72.8,0.2,95.9,171.2
Mar,24,Friday,19,5,258.7,0,0,511,0,73.2,3.6,185.6,60.5,54.1,72.8,0.2,95.9,171.2
Mar,24,Friday,20,5,333.9,0,0,422.7,0,73.2,2.7,260.8,60.5,54.1,72.8,0.1,65.1,116
Mar,24,Friday,21,4.9,289.6,0,0,403.9,0,73.8,2.6,215.8,60.5,54.1,72.8,0.1,61.8,110
Mar,24,Friday,22,5,3.6,0,0,120.7,0,0,1.6,3.5,0,0,0.1,0.1,30.3,54
Mar,24,Friday,23,5,4.5,0,0,78.8,0,0,1.2,4.5,0,0,0.2,0,15.3,27.6
Mar,25,Saturday,0,5.1,4.9,0,0,79,0,0,1.1,4.9,0,0,0.1,0,15.3,27.6
Mar,25,Saturday,1,5.5,5.6,0,0,80.3,0,0,1.1,5.5,0,0,0.1,0,15.3,27.6
Mar,25,Saturday,2,5.8,5.8,0,0,81.7,0,0,1,5.9,0,0,0.1,0,15.3,27.6
Mar,25,Saturday,3,6.2,6,14.1,4.2,76.7,0,0,0.9,6,0,0,0.1,0,15.3,27.6
Mar,25,Saturday,4,6.6,6.1,14,4.2,76.7,0,0,0.9,6.1,0,0,0.1,0,15.3,27.6
Mar,25,Saturday,5,7,6.9,14,4.2,76.7,0,0,0.8,7,0,0,0.1,0,15.3,27.6
Mar,25,Saturday,6,7.4,370.2,14.6,4.4,311.5,0,58.9,1.4,311.3,60.5,54.1,72.8,0.1,30.3,54
Mar,25,Saturday,7,8.8,357.1,14.3,4.3,311.8,0,50.6,1.2,306.4,60.5,54.1,72.8,0.1,30.9,55
Mar,25,Saturday,8,10.2,277.6,16,4.9,487.6,0,42,2.8,235.7,60.5,54.1,72.8,0.2,92.6,165.1
Mar,25,Saturday,9,11.6,257.3,16,5,500.2,0,33.7,2.9,223.6,60.5,54.1,72.8,0.2,95.9,171.2
Mar,25,Saturday,10,10.2,254.3,16.1,4.9,513.5,0,42,3,212.4,60.5,54.1,72.8,0.2,99.2,177.2
Mar,25,Saturday,11,8.9,263,15.9,4.8,513.4,0,49.9,2.7,212.9,60.5,54.1,72.8,0.2,99.2,177.2
Mar,25,Saturday,12,7.5,392,14.6,4.4,1316.2,0,58.2,1.4,333.7,60.5,54.1,72.8,0.2,54.5,97.7
Mar,25,Saturday,13,6.9,381.1,14.5,4.3,586.2,0,61.9,1.3,319.3,60.5,54.1,72.8,0.2,54.5,97.7
Mar,25,Saturday,14,6.4,384.5,14.4,4.3,387.2,0,64.9,1.2,319.7,60.5,54.1,72.8,0.2,54.5,97.7
Mar,25,Saturday,15,5.8,385.8,0,0,698.6,0,68.5,0.8,317.1,60.5,54.1,72.8,0.2,54.5,97.7
Mar,25,Saturday,16,5.5,393.1,0,0,390.6,0,70.2,0.9,322.9,60.5,54.1,72.8,0.2,54.5,97.7
Mar,25,Saturday,17,5.3,393.1,0,0,308.8,0,71.5,0.2,321.6,60.5,54.1,72.8,0.1,24.6,44.6
Mar,25,Saturday,18,5,2.4,0,0,96.6,0,0,0.1,2.4,0,0,0,0.1,20.2,36.5
Mar,25,Saturday,19,4.6,3.8,0,0,89,0,0,0.2,3.8,0,0,0,0.1,18,32.5
Mar,25,Saturday,20,4.3,4.4,0,0,88.6,0,0,0.2,4.4,0,0,0.1,0.1,18,32.5
Mar,25,Saturday,21,3.9,5.1,0,0,79.4,0,0,0.1,5.1,0,0,0.1,0,15.8,28.5
Mar,25,Saturday,22,3.6,5.7,0,0,76.9,0,0,0.1,5.6,0,0,0.1,0,15.3,27.6
Mar,25,Saturday,23,3.2,6.2,0,0,76.7,0,0,0.1,6.2,0,0,0.1,0,15.3,27.6
Mar,26,Sunday,0,2.9,7.1,0,0,76.6,0,0,0.1,7.1,0,0,0.1,0,15.3,27.6
Mar,26,Sunday,1,2.9,7.6,0,0,76.6,0,0,0.1,7.5,0,0,0.1,0,15.3,27.6
Mar,26,Sunday,2,2.7,8,0,0,76.5,0,0,0.1,8,0,0,0.1,0,15.3,27.6
Mar,26,Sunday,3,2.5,11.1,0,0,52.1,0,0,0,11.2,0,0,0.1,0,15.3,27.6
Mar,26,Sunday,4,2.3,13.5,0,0,52.1,0,0,0,13.5,0,0,0.1,0,15.3,27.6
Mar,26,Sunday,5,2.3,15.9,0,0,52.2,0,0,0,15.8,0,0,0.1,0,15.3,27.6
Mar,26,Sunday,6,2.3,17.3,0,0,52.2,0,0,0,17.3,0,0,0.1,0,15.3,27.6
Mar,26,Sunday,7,2.3,17.7,0,0,50.3,0,0,0,17.7,0,0,0.1,0,15.3,27.6
Mar,26,Sunday,8,2.6,16.8,0,0,51.3,0,0,0,16.9,0,0,0.1,0,15.8,28.5
Mar,26,Sunday,9,2.8,16.2,0,0,50.5,0,0,0,16.2,0,0,0.1,0,15.8,28.5
Mar,26,Sunday,10,3.1,12.6,0,0,63.8,0,0,0,12.6,0,0,0.1,0.1,19.1,34.5
Mar,26,Sunday,11,3.5,11.9,0,0,63.8,0,0,0,11.9,0,0,0.1,0.1,19.1,34.5
Mar,26,Sunday,12,3.8,11.3,0,0,1001.6,0,0,0,11.4,0,0,0.1,0.1,21.3,38.6
Mar,26,Sunday,13,4.2,11,0,0,271.6,0,0,0,11,0,0,0.1,0.1,21.3,38.6
Mar,26,Sunday,14,4.4,11.5,0,0,72.7,0,0,0,11.5,0,0,0.1,0.1,21.3,38.6
Mar,26,Sunday,15,4.7,11.8,0,0,379.2,0,0,0,11.8,0,0,0.1,0.1,21.3,38.6
Mar,26,Sunday,16,4.9,12.4,0,0,72.7,0,0,0,12.5,0,0,0.2,0.1,21.3,38.6
Mar,26,Sunday,17,4.7,14.1,0,0,66.6,0,0,0,14.1,0,0,0.2,0.1,19.1,34.5
Mar,26,Sunday,18,4.5,17,0,0,56.9,0,0,0,16.9,0,0,0.2,0,16.9,30.5
Mar,26,Sunday,19,4.3,26.4,0,0,52.3,0,0,0,26.4,0,0,0.4,0,15.3,27.6
Mar,26,Sunday,20,4,32.2,0,0,52.4,0,0,0,32.3,0,0,0.4,0,15.3,27.6
Mar,26,Sunday,21,3.8,41.2,0,0,52.6,0,0,0,41.1,0,0,0.6,0,15.3,27.6
Mar,26,Sunday,22,3.5,49,0,0,52.7,0,0,0,49.1,0,0,0.7,0,15.3,27.6
Mar,26,Sunday,23,3.5,53.1,0,0,52.7,0,0,0,53,0,0,0.7,0,15.3,27.6
Mar,27,Monday,0,3.4,61.6,0,0,52.9,0,0,0,61.7,0,0,0.8,0,15.3,27.6
Mar,27,Monday,1,3.4,66.1,0,0,52.9,0,0,0,66,0,0,0.9,0,15.3,27.6
Mar,27,Monday,2,3.6,69.6,0,0,53,0,0,0,69.6,0,0,0.9,0,15.3,27.6
Mar,27,Monday,3,3.7,74.7,0,0,53,0,0,0,74.8,0,0,1.2,0,15.3,27.6
Mar,27,Monday,4,3.9,85.6,0,0,53.2,0,0,0,85.5,0,0,1.3,0,15.3,27.6
Mar,27,Monday,5,4.3,67.4,0,0,120.3,0,0,0.2,67.4,0,0,0.9,0.1,30.3,54
Mar,27,Monday,6,4.6,521.9,0,0,312.6,0,115.6,0.2,406.4,60.5,54.1,72.8,0.1,30.3,54
Mar,27,Monday,7,5,424.8,0,0,490.7,0,99,0.8,326.1,60.5,54.1,72.8,0.2,91.5,163.1
Mar,27,Monday,8,6.2,329.1,17.7,5.2,1004.3,0,65.9,4.5,263.3,60.5,54.1,72.8,0.5,273.3,487.6
Mar,27,Monday,9,7.4,331.3,18.4,5.5,1021.6,0,58.9,5.2,272.4,60.5,54.1,72.8,0.5,277.7,495.6
Mar,27,Monday,10,8.6,180.7,18.9,5.7,1021.8,0,51.6,5.7,129.2,60.5,54.1,72.8,0.5,277.7,495.6
Mar,27,Monday,11,8.3,202.3,19.3,5.8,1021.9,0,53.6,6.2,148.7,60.5,54.1,72.8,0.5,277.7,495.6
Mar,27,Monday,12,8,231.4,18.7,5.6,1866.9,0,55.3,5.5,176.1,60.5,54.1,72.8,0.5,247.9,442.5
Mar,27,Monday,13,7.7,210.3,19.7,5.9,1220.9,0,56.9,6.6,153.3,60.5,54.1,72.8,0.5,277.7,495.6
Mar,27,Monday,14,6.7,227.5,19.8,5.9,1022,0,62.9,6.7,164.4,60.5,54.1,72.8,0.5,277.7,495.6
Mar,27,Monday,15,5.6,229,0,0,1332,0,69.5,7.1,159.4,60.5,54.1,72.8,0.5,277.7,495.6
Mar,27,Monday,16,4.6,225.6,0,0,1022.6,0,75.5,7,150.1,60.5,54.1,72.8,0.5,277.7,495.6
Mar,27,Monday,17,3.9,346.2,0,0,689.2,0,79.8,4.3,266.4,60.5,54.1,72.8,0.3,158.8,283.3
Mar,27,Monday,18,3.2,413.1,0,0,506.9,0,83.9,2.7,329.4,60.5,54.1,72.8,0.2,95.9,171.2
Mar,27,Monday,19,2.5,402.4,0,0,508.5,0,92.3,2.7,310.1,60.5,54.1,72.8,0.2,95.9,171.2
Mar,27,Monday,20,2.2,420.4,0,0,420.1,0,105,2.1,315.4,60.5,54.1,72.8,0.1,65.1,116
Mar,27,Monday,21,1.8,432.7,0,0,401.4,0,119.2,1.9,313.6,60.5,54.1,72.8,0.1,61.8,110
Mar,27,Monday,22,1.5,4.3,0,0,118,0,0,0.8,4.3,0,0,0.1,0.1,30.3,54
Mar,27,Monday,23,1.4,5.4,0,0,76.1,0,0,0.6,5.4,0,0,0.1,0,15.3,27.6
Mar,28,Tuesday,0,1.2,6.5,0,0,76.1,0,0,0.6,6.5,0,0,0.1,0,15.3,27.6
Mar,28,Tuesday,1,1.1,7.2,0,0,76.1,0,0,0.5,7.2,0,0,0.1,0,15.3,27.6
Mar,28,Tuesday,2,1.1,8.8,0,0,76.1,0,0,0.5,8.8,0,0,0.1,0,15.3,27.6
Mar,28,Tuesday,3,1,10.4,0,0,76.1,0,0,0.5,10.3,0,0,0.1,0,15.3,27.6
Mar,28,Tuesday,4,1,11.2,0,0,76.1,0,0,0.4,11.2,0,0,0.1,0,15.3,27.6
Mar,28,Tuesday,5,1.2,11.7,0,0,118.1,0,0,0.6,11.7,0,0,0.1,0.1,30.3,54
Mar,28,Tuesday,6,1.4,440.3,0,0,310.8,0,166.1,0.5,274.4,60.5,54.1,72.8,0.1,30.3,54
Mar,28,Tuesday,7,1.6,403.7,0,0,488.3,0,147.7,1.6,255.8,60.5,54.1,72.8,0.2,91.5,163.1
Mar,28,Tuesday,8,2.2,237.4,0,0,1003.4,0,96.2,6.6,141.2,60.5,54.1,72.8,0.5,273.3,487.6
Mar,28,Tuesday,9,2.7,250.1,0,0,1020.7,0,87,6.7,163.1,60.5,54.1,72.8,0.5,277.7,495.6
Mar,28,Tuesday,10,3.3,240.8,0,0,1021.1,0,83.4,7.1,157.2,60.5,54.1,72.8,0.5,277.7,495.6
Mar,28,Tuesday,11,3.6,212,0,0,1021.4,0,81.5,7.1,130.5,60.5,54.1,72.8,0.5,277.7,495.6
Mar,28,Tuesday,12,4,213.3,0,0,1866.9,0,79.1,6.8,134.3,60.5,54.1,72.8,0.5,247.9,442.5
Mar,28,Tuesday,13,4.3,134.5,0,0,1221.2,0,77.5,8.5,57,60.5,54.1,72.8,0.5,277.7,495.6
Mar,28,Tuesday,14,4.7,110.7,0,0,1023.7,0,74.8,14.2,35.8,60.5,54.1,72.8,0.5,277.7,495.6
Mar,28,Tuesday,15,5,95.2,0,0,1331.6,0,73.2,20.7,22,60.5,54.1,72.8,0.5,277.7,495.6
